fips_from,fips_to,year_from,year_to,weight,change_type,notes,weight_source
3689,3689,1970,2023,1,stable,No changes,identity
369,369,1970,2023,1,stable,No changes,identity
3691,3691,1970,2023,1,stable,No changes,identity
3693,3693,1970,2023,1,stable,No changes,identity
3695,3695,1970,2023,1,stable,No changes,identity
3697,3697,1970,2023,1,stable,No changes,identity
3699,3699,1970,2023,1,stable,No changes,identity
371,371,1970,2023,1,stable,No changes,identity
37101,37101,1970,2023,1,stable,No changes,identity
37103,37103,1970,2023,1,stable,No changes,identity
37105,37105,1970,2023,1,stable,No changes,identity
37107,37107,1970,2023,1,stable,No changes,identity
37109,37109,1970,2023,1,stable,No changes,identity
3711,3711,1970,2023,1,stable,No changes,identity
37111,37111,1970,2023,1,stable,No changes,identity
37113,37113,1970,2023,1,stable,No changes,identity
37115,37115,1970,2023,1,stable,No changes,identity
37117,37117,1970,2023,1,stable,No changes,identity
37119,37119,1970,2023,1,stable,No changes,identity
37121,37121,1970,2023,1,stable,No changes,identity
37123,37123,1970,2023,1,stable,No changes,identity
37125,37125,1970,2023,1,stable,No changes,identity
37127,37127,1970,2023,1,stable,No changes,identity
37129,37129,1970,2023,1,stable,No changes,identity
3713,3713,1970,2023,1,stable,No changes,identity
37131,37131,1970,2023,1,stable,No changes,identity
37133,37133,1970,2023,1,stable,No changes,identity
37135,37135,1970,2023,1,stable,No changes,identity
37137,37137,1970,2023,1,stable,No changes,identity
37139,37139,1970,2023,1,stable,No changes,identity
37141,37141,1970,2023,1,stable,No changes,identity
37143,37143,1970,2023,1,stable,No changes,identity
37145,37145,1970,2023,1,stable,No changes,identity
37147,37147,1970,2023,1,stable,No changes,identity
37149,37149,1970,2023,1,stable,No changes,identity
3715,3715,1970,2023,1,stable,No changes,identity
37151,37151,1970,2023,1,stable,No changes,identity
37153,37153,1970,2023,1,stable,No changes,identity
37155,37155,1970,2023,1,stable,No changes,identity
37157,37157,1970,2023,1,stable,No changes,identity
37159,37159,1970,2023,1,stable,No changes,identity
37161,37161,1970,2023,1,stable,No changes,identity
37163,37163,1970,2023,1,stable,No changes,identity
37165,37165,1970,2023,1,stable,No changes,identity
37167,37167,1970,2023,1,stable,No changes,identity
37169,37169,1970,2023,1,stable,No changes,identity
3717,3717,1970,2023,1,stable,No changes,identity
37171,37171,1970,2023,1,stable,No changes,identity
37173,37173,1970,2023,1,stable,No changes,identity
37175,37175,1970,2023,1,stable,No changes,identity
37177,37177,1970,2023,1,stable,No changes,identity
37179,37179,1970,2023,1,stable,No changes,identity
37181,37181,1970,2023,1,stable,No changes,identity
37183,37183,1970,2023,1,stable,No changes,identity
37185,37185,1970,2023,1,stable,No changes,identity
37187,37187,1970,2023,1,stable,No changes,identity
37189,37189,1970,2023,1,stable,No changes,identity
3719,3719,1970,2023,1,stable,No changes,identity
37191,37191,1970,2023,1,stable,No changes,identity
37193,37193,1970,2023,1,stable,No changes,identity
37195,37195,1970,2023,1,stable,No changes,identity
37197,37197,1970,2023,1,stable,No changes,identity
37199,37199,1970,2023,1,stable,No changes,identity
3721,3721,1970,2023,1,stable,No changes,identity
3723,3723,1970,2023,1,stable,No changes,identity
3725,3725,1970,2023,1,stable,No changes,identity
3727,3727,1970,2023,1,stable,No changes,identity
3729,3729,1970,2023,1,stable,No changes,identity
373,373,1970,2023,1,stable,No changes,identity
3731,3731,1970,2023,1,stable,No changes,identity
3733,3733,1970,2023,1,stable,No changes,identity
3735,3735,1970,2023,1,stable,No changes,identity
3737,3737,1970,2023,1,stable,No changes,identity
3739,3739,1970,2023,1,stable,No changes,identity
3741,3741,1970,2023,1,stable,No changes,identity
3743,3743,1970,2023,1,stable,No changes,identity
3745,3745,1970,2023,1,stable,No changes,identity
3747,3747,1970,2023,1,stable,No changes,identity
3749,3749,1970,2023,1,stable,No changes,identity
375,375,1970,2023,1,stable,No changes,identity
3751,3751,1970,2023,1,stable,No changes,identity
3753,3753,1970,2023,1,stable,No changes,identity
3755,3755,1970,2023,1,stable,No changes,identity
3757,3757,1970,2023,1,stable,No changes,identity
3759,3759,1970,2023,1,stable,No changes,identity
3761,3761,1970,2023,1,stable,No changes,identity
3763,3763,1970,2023,1,stable,No changes,identity
3765,3765,1970,2023,1,stable,No changes,identity
3767,3767,1970,2023,1,stable,No changes,identity
3769,3769,1970,2023,1,stable,No changes,identity
377,377,1970,2023,1,stable,No changes,identity
3771,3771,1970,2023,1,stable,No changes,identity
3773,3773,1970,2023,1,stable,No changes,identity
3775,3775,1970,2023,1,stable,No changes,identity
3777,3777,1970,2023,1,stable,No changes,identity
3779,3779,1970,2023,1,stable,No changes,identity
3781,3781,1970,2023,1,stable,No changes,identity
3783,3783,1970,2023,1,stable,No changes,identity
3785,3785,1970,2023,1,stable,No changes,identity
3787,3787,1970,2023,1,stable,No changes,identity
3789,3789,1970,2023,1,stable,No changes,identity
379,379,1970,2023,1,stable,No changes,identity
3791,3791,1970,2023,1,stable,No changes,identity
3793,3793,1970,2023,1,stable,No changes,identity
3795,3795,1970,2023,1,stable,No changes,identity
3797,3797,1970,2023,1,stable,No changes,identity
3799,3799,1970,2023,1,stable,No changes,identity
38045,38045,1970,2023,1,name_correction,"La Moure County -> LaMoure County, ND",identity
381,381,1970,2023,1,stable,No changes,identity
38101,38101,1970,2023,1,stable,No changes,identity
38103,38103,1970,2023,1,stable,No changes,identity
38105,38105,1970,2023,1,stable,No changes,identity
3811,3811,1970,2023,1,stable,No changes,identity
3813,3813,1970,2023,1,stable,No changes,identity
3815,3815,1970,2023,1,stable,No changes,identity
3817,3817,1970,2023,1,stable,No changes,identity
3819,3819,1970,2023,1,stable,No changes,identity
3821,3821,1970,2023,1,stable,No changes,identity
3823,3823,1970,2023,1,stable,No changes,identity
3825,3825,1970,2023,1,stable,No changes,identity
3827,3827,1970,2023,1,stable,No changes,identity
3829,3829,1970,2023,1,stable,No changes,identity
383,383,1970,2023,1,stable,No changes,identity
3831,3831,1970,2023,1,stable,No changes,identity
3833,3833,1970,2023,1,stable,No changes,identity
3835,3835,1970,2023,1,stable,No changes,identity
3837,3837,1970,2023,1,stable,No changes,identity
3839,3839,1970,2023,1,stable,No changes,identity
3841,3841,1970,2023,1,stable,No changes,identity
3843,3843,1970,2023,1,stable,No changes,identity
3845,3845,1970,2023,1,stable,No changes,identity
3847,3847,1970,2023,1,stable,No changes,identity
3849,3849,1970,2023,1,stable,No changes,identity
385,385,1970,2023,1,stable,No changes,identity
3851,3851,1970,2023,1,stable,No changes,identity
3853,3853,1970,2023,1,stable,No changes,identity
3855,3855,1970,2023,1,stable,No changes,identity
3857,3857,1970,2023,1,stable,No changes,identity
3859,3859,1970,2023,1,stable,No changes,identity
3861,3861,1970,2023,1,stable,No changes,identity
3863,3863,1970,2023,1,stable,No changes,identity
3865,3865,1970,2023,1,stable,No changes,identity
3867,3867,1970,2023,1,stable,No changes,identity
3869,3869,1970,2023,1,stable,No changes,identity
387,387,1970,2023,1,stable,No changes,identity
3871,3871,1970,2023,1,stable,No changes,identity
3873,3873,1970,2023,1,stable,No changes,identity
3875,3875,1970,2023,1,stable,No changes,identity
3877,3877,1970,2023,1,stable,No changes,identity
3879,3879,1970,2023,1,stable,No changes,identity
3881,3881,1970,2023,1,stable,No changes,identity
3883,3883,1970,2023,1,stable,No changes,identity
3885,3885,1970,2023,1,stable,No changes,identity
3887,3887,1970,2023,1,stable,No changes,identity
3889,3889,1970,2023,1,stable,No changes,identity
389,389,1970,2023,1,stable,No changes,identity
3891,3891,1970,2023,1,stable,No changes,identity
3893,3893,1970,2023,1,stable,No changes,identity
3895,3895,1970,2023,1,stable,No changes,identity
3897,3897,1970,2023,1,stable,No changes,identity
3899,3899,1970,2023,1,stable,No changes,identity
391,391,1970,2023,1,stable,No changes,identity
39101,39101,1970,2023,1,stable,No changes,identity
39103,39103,1970,2023,1,stable,No changes,identity
39105,39105,1970,2023,1,stable,No changes,identity
39107,39107,1970,2023,1,stable,No changes,identity
39109,39109,1970,2023,1,stable,No changes,identity
3911,3911,1970,2023,1,stable,No changes,identity
39111,39111,1970,2023,1,stable,No changes,identity
39113,39113,1970,2023,1,stable,No changes,identity
39115,39115,1970,2023,1,stable,No changes,identity
39117,39117,1970,2023,1,stable,No changes,identity
39119,39119,1970,2023,1,stable,No changes,identity
39121,39121,1970,2023,1,stable,No changes,identity
39123,39123,1970,2023,1,stable,No changes,identity
39125,39125,1970,2023,1,stable,No changes,identity
39127,39127,1970,2023,1,stable,No changes,identity
39129,39129,1970,2023,1,stable,No changes,identity
3913,3913,1970,2023,1,stable,No changes,identity
39131,39131,1970,2023,1,stable,No changes,identity
39133,39133,1970,2023,1,stable,No changes,identity
39135,39135,1970,2023,1,stable,No changes,identity
39137,39137,1970,2023,1,stable,No changes,identity
39139,39139,1970,2023,1,stable,No changes,identity
39141,39141,1970,2023,1,stable,No changes,identity
39143,39143,1970,2023,1,stable,No changes,identity
39145,39145,1970,2023,1,stable,No changes,identity
39147,39147,1970,2023,1,stable,No changes,identity
39149,39149,1970,2023,1,stable,No changes,identity
3915,3915,1970,2023,1,stable,No changes,identity
39151,39151,1970,2023,1,stable,No changes,identity
39153,39153,1970,2023,1,stable,No changes,identity
39155,39155,1970,2023,1,stable,No changes,identity
39157,39157,1970,2023,1,stable,No changes,identity
39159,39159,1970,2023,1,stable,No changes,identity
39161,39161,1970,2023,1,stable,No changes,identity
39163,39163,1970,2023,1,stable,No changes,identity
39165,39165,1970,2023,1,stable,No changes,identity
39167,39167,1970,2023,1,stable,No changes,identity
39169,39169,1970,2023,1,stable,No changes,identity
3917,3917,1970,2023,1,stable,No changes,identity
39171,39171,1970,2023,1,stable,No changes,identity
39173,39173,1970,2023,1,stable,No changes,identity
39175,39175,1970,2023,1,stable,No changes,identity
3919,3919,1970,2023,1,stable,No changes,identity
3921,3921,1970,2023,1,stable,No changes,identity
3923,3923,1970,2023,1,stable,No changes,identity
3925,3925,1970,2023,1,stable,No changes,identity
3927,3927,1970,2023,1,stable,No changes,identity
3929,3929,1970,2023,1,stable,No changes,identity
393,393,1970,2023,1,stable,No changes,identity
3931,3931,1970,2023,1,stable,No changes,identity
3933,3933,1970,2023,1,stable,No changes,identity
3935,3935,1970,2023,1,stable,No changes,identity
3937,3937,1970,2023,1,stable,No changes,identity
3939,3939,1970,2023,1,stable,No changes,identity
3941,3941,1970,2023,1,stable,No changes,identity
3943,3943,1970,2023,1,stable,No changes,identity
3945,3945,1970,2023,1,stable,No changes,identity
3947,3947,1970,2023,1,stable,No changes,identity
3949,3949,1970,2023,1,stable,No changes,identity
395,395,1970,2023,1,stable,No changes,identity
3951,3951,1970,2023,1,stable,No changes,identity
3953,3953,1970,2023,1,stable,No changes,identity
3955,3955,1970,2023,1,stable,No changes,identity
3957,3957,1970,2023,1,stable,No changes,identity
3959,3959,1970,2023,1,stable,No changes,identity
3961,3961,1970,2023,1,stable,No changes,identity
3963,3963,1970,2023,1,stable,No changes,identity
3965,3965,1970,2023,1,stable,No changes,identity
3967,3967,1970,2023,1,stable,No changes,identity
3969,3969,1970,2023,1,stable,No changes,identity
397,397,1970,2023,1,stable,No changes,identity
3971,3971,1970,2023,1,stable,No changes,identity
3973,3973,1970,2023,1,stable,No changes,identity
3975,3975,1970,2023,1,stable,No changes,identity
3977,3977,1970,2023,1,stable,No changes,identity
3979,3979,1970,2023,1,stable,No changes,identity
3981,3981,1970,2023,1,stable,No changes,identity
3983,3983,1970,2023,1,stable,No changes,identity
3985,3985,1970,2023,1,stable,No changes,identity
3987,3987,1970,2023,1,stable,No changes,identity
3989,3989,1970,2023,1,stable,No changes,identity
399,399,1970,2023,1,stable,No changes,identity
3991,3991,1970,2023,1,stable,No changes,identity
3993,3993,1970,2023,1,stable,No changes,identity
3995,3995,1970,2023,1,stable,No changes,identity
3997,3997,1970,2023,1,stable,No changes,identity
3999,3999,1970,2023,1,stable,No changes,identity
401,401,1970,2023,1,stable,No changes,identity
40101,40101,1970,2023,1,stable,No changes,identity
40103,40103,1970,2023,1,stable,No changes,identity
40105,40105,1970,2023,1,stable,No changes,identity
40107,40107,1970,2023,1,stable,No changes,identity
40109,40109,1970,2023,1,stable,No changes,identity
4011,4011,1970,2023,1,stable,No changes,identity
40111,40111,1970,2023,1,stable,No changes,identity
40113,40113,1970,2023,1,stable,No changes,identity
40115,40115,1970,2023,1,stable,No changes,identity
40117,40117,1970,2023,1,stable,No changes,identity
40119,40119,1970,2023,1,stable,No changes,identity
40121,40121,1970,2023,1,stable,No changes,identity
40123,40123,1970,2023,1,stable,No changes,identity
40125,40125,1970,2023,1,stable,No changes,identity
40127,40127,1970,2023,1,stable,No changes,identity
40129,40129,1970,2023,1,stable,No changes,identity
4013,4013,1970,2023,1,stable,No changes,identity
40131,40131,1970,2023,1,stable,No changes,identity
40133,40133,1970,2023,1,stable,No changes,identity
40135,40135,1970,2023,1,stable,No changes,identity
40137,40137,1970,2023,1,stable,No changes,identity
40139,40139,1970,2023,1,stable,No changes,identity
40141,40141,1970,2023,1,stable,No changes,identity
40143,40143,1970,2023,1,stable,No changes,identity
40145,40145,1970,2023,1,stable,No changes,identity
40147,40147,1970,2023,1,stable,No changes,identity
40149,40149,1970,2023,1,stable,No changes,identity
4015,4015,1970,2023,1,stable,No changes,identity
40151,40151,1970,2023,1,stable,No changes,identity
40153,40153,1970,2023,1,stable,No changes,identity
4017,4017,1970,2023,1,stable,No changes,identity
4019,4019,1970,2023,1,stable,No changes,identity
4021,4021,1970,2023,1,stable,No changes,identity
4023,4023,1970,2023,1,stable,No changes,identity
4025,4025,1970,2023,1,stable,No changes,identity
4027,4027,1970,2023,1,stable,No changes,identity
4029,4029,1970,2023,1,stable,No changes,identity
403,403,1970,2023,1,stable,No changes,identity
4031,4031,1970,2023,1,stable,No changes,identity
4033,4033,1970,2023,1,stable,No changes,identity
4035,4035,1970,2023,1,stable,No changes,identity
4037,4037,1970,2023,1,stable,No changes,identity
4039,4039,1970,2023,1,stable,No changes,identity
4041,4041,1970,2023,1,stable,No changes,identity
4043,4043,1970,2023,1,stable,No changes,identity
4045,4045,1970,2023,1,stable,No changes,identity
4047,4047,1970,2023,1,stable,No changes,identity
4049,4049,1970,2023,1,stable,No changes,identity
405,405,1970,2023,1,stable,No changes,identity
4051,4051,1970,2023,1,stable,No changes,identity
4053,4053,1970,2023,1,stable,No changes,identity
4055,4055,1970,2023,1,stable,No changes,identity
4057,4057,1970,2023,1,stable,No changes,identity
4059,4059,1970,2023,1,stable,No changes,identity
4061,4061,1970,2023,1,stable,No changes,identity
4063,4063,1970,2023,1,stable,No changes,identity
4065,4065,1970,2023,1,stable,No changes,identity
4067,4067,1970,2023,1,stable,No changes,identity
4069,4069,1970,2023,1,stable,No changes,identity
407,407,1970,2023,1,stable,No changes,identity
4071,4071,1970,2023,1,stable,No changes,identity
4073,4073,1970,2023,1,stable,No changes,identity
4075,4075,1970,2023,1,stable,No changes,identity
4077,4077,1970,2023,1,stable,No changes,identity
4079,4079,1970,2023,1,stable,No changes,identity
4081,4081,1970,2023,1,stable,No changes,identity
4083,4083,1970,2023,1,stable,No changes,identity
4085,4085,1970,2023,1,stable,No changes,identity
4087,4087,1970,2023,1,stable,No changes,identity
4089,4089,1970,2023,1,stable,No changes,identity
409,409,1970,2023,1,stable,No changes,identity
4091,4091,1970,2023,1,stable,No changes,identity
4093,4093,1970,2023,1,stable,No changes,identity
4095,4095,1970,2023,1,stable,No changes,identity
4097,4097,1970,2023,1,stable,No changes,identity
4099,4099,1970,2023,1,stable,No changes,identity
41,41,1970,2023,1,stable,No changes,identity
411,411,1970,2023,1,stable,No changes,identity
411,411,1970,2023,1,stable,No changes,identity
4111,4111,1970,2023,1,stable,No changes,identity
4113,4113,1970,2023,1,stable,No changes,identity
4115,4115,1970,2023,1,stable,No changes,identity
4117,4117,1970,2023,1,stable,No changes,identity
4119,4119,1970,2023,1,stable,No changes,identity
412,412,1970,2023,1,stable,No changes,identity
4121,4121,1970,2023,1,stable,No changes,identity
4123,4123,1970,2023,1,stable,No changes,identity
4125,4125,1970,2023,1,stable,No changes,identity
4127,4127,1970,2023,1,stable,No changes,identity
4129,4129,1970,2023,1,stable,No changes,identity
413,413,1970,2023,1,stable,No changes,identity
413,413,1970,2023,1,stable,No changes,identity
4131,4131,1970,2023,1,stable,No changes,identity
4133,4133,1970,2023,1,stable,No changes,identity
4135,4135,1970,2023,1,stable,No changes,identity
4137,4137,1970,2023,1,stable,No changes,identity
4139,4139,1970,2023,1,stable,No changes,identity
4141,4141,1970,2023,1,stable,No changes,identity
4143,4143,1970,2023,1,stable,No changes,identity
4145,4145,1970,2023,1,stable,No changes,identity
4147,4147,1970,2023,1,stable,No changes,identity
4149,4149,1970,2023,1,stable,No changes,identity
415,415,1970,2023,1,stable,No changes,identity
415,415,1970,2023,1,stable,No changes,identity
4151,4151,1970,2023,1,stable,No changes,identity
4153,4153,1970,2023,1,stable,No changes,identity
4155,4155,1970,2023,1,stable,No changes,identity
4157,4157,1970,2023,1,stable,No changes,identity
4159,4159,1970,2023,1,stable,No changes,identity
4161,4161,1970,2023,1,stable,No changes,identity
4163,4163,1970,2023,1,stable,No changes,identity
4165,4165,1970,2023,1,stable,No changes,identity
4167,4167,1970,2023,1,stable,No changes,identity
4169,4169,1970,2023,1,stable,No changes,identity
417,417,1970,2023,1,stable,No changes,identity
417,417,1970,2023,1,stable,No changes,identity
4171,4171,1970,2023,1,stable,No changes,identity
419,419,1970,2023,1,stable,No changes,identity
419,419,1970,2023,1,stable,No changes,identity
42083,42083,1970,2023,1,name_correction,"Mc Kean County -> McKean County, PA",identity
421,421,1970,2023,1,stable,No changes,identity
421,421,1970,2023,1,stable,No changes,identity
42101,42101,1970,2023,1,stable,No changes,identity
42103,42103,1970,2023,1,stable,No changes,identity
42105,42105,1970,2023,1,stable,No changes,identity
42107,42107,1970,2023,1,stable,No changes,identity
42109,42109,1970,2023,1,stable,No changes,identity
4211,4211,1970,2023,1,stable,No changes,identity
42111,42111,1970,2023,1,stable,No changes,identity
42113,42113,1970,2023,1,stable,No changes,identity
42115,42115,1970,2023,1,stable,No changes,identity
42117,42117,1970,2023,1,stable,No changes,identity
42119,42119,1970,2023,1,stable,No changes,identity
42121,42121,1970,2023,1,stable,No changes,identity
42123,42123,1970,2023,1,stable,No changes,identity
42125,42125,1970,2023,1,stable,No changes,identity
42127,42127,1970,2023,1,stable,No changes,identity
42129,42129,1970,2023,1,stable,No changes,identity
4213,4213,1970,2023,1,stable,No changes,identity
42131,42131,1970,2023,1,stable,No changes,identity
42133,42133,1970,2023,1,stable,No changes,identity
4215,4215,1970,2023,1,stable,No changes,identity
4217,4217,1970,2023,1,stable,No changes,identity
4219,4219,1970,2023,1,stable,No changes,identity
4221,4221,1970,2023,1,stable,No changes,identity
4223,4223,1970,2023,1,stable,No changes,identity
4225,4225,1970,2023,1,stable,No changes,identity
4227,4227,1970,2023,1,stable,No changes,identity
4229,4229,1970,2023,1,stable,No changes,identity
423,423,1970,2023,1,stable,No changes,identity
423,423,1970,2023,1,stable,No changes,identity
4231,4231,1970,2023,1,stable,No changes,identity
4233,4233,1970,2023,1,stable,No changes,identity
4235,4235,1970,2023,1,stable,No changes,identity
4237,4237,1970,2023,1,stable,No changes,identity
4239,4239,1970,2023,1,stable,No changes,identity
4241,4241,1970,2023,1,stable,No changes,identity
4243,4243,1970,2023,1,stable,No changes,identity
4245,4245,1970,2023,1,stable,No changes,identity
4247,4247,1970,2023,1,stable,No changes,identity
4249,4249,1970,2023,1,stable,No changes,identity
425,425,1970,2023,1,stable,No changes,identity
425,425,1970,2023,1,stable,No changes,identity
4251,4251,1970,2023,1,stable,No changes,identity
4253,4253,1970,2023,1,stable,No changes,identity
4255,4255,1970,2023,1,stable,No changes,identity
4257,4257,1970,2023,1,stable,No changes,identity
4259,4259,1970,2023,1,stable,No changes,identity
4261,4261,1970,2023,1,stable,No changes,identity
4263,4263,1970,2023,1,stable,No changes,identity
4265,4265,1970,2023,1,stable,No changes,identity
4267,4267,1970,2023,1,stable,No changes,identity
4269,4269,1970,2023,1,stable,No changes,identity
427,427,1970,2023,1,stable,No changes,identity
427,427,1970,2023,1,stable,No changes,identity
4271,4271,1970,2023,1,stable,No changes,identity
4273,4273,1970,2023,1,stable,No changes,identity
4275,4275,1970,2023,1,stable,No changes,identity
4277,4277,1970,2023,1,stable,No changes,identity
4279,4279,1970,2023,1,stable,No changes,identity
4281,4281,1970,2023,1,stable,No changes,identity
4283,4283,1970,2023,1,stable,No changes,identity
4285,4285,1970,2023,1,stable,No changes,identity
4287,4287,1970,2023,1,stable,No changes,identity
4289,4289,1970,2023,1,stable,No changes,identity
429,429,1970,2023,1,stable,No changes,identity
4291,4291,1970,2023,1,stable,No changes,identity
4293,4293,1970,2023,1,stable,No changes,identity
4295,4295,1970,2023,1,stable,No changes,identity
4297,4297,1970,2023,1,stable,No changes,identity
4299,4299,1970,2023,1,stable,No changes,identity
43,43,1970,2023,1,stable,No changes,identity
441,441,1970,2023,1,stable,No changes,identity
443,443,1970,2023,1,stable,No changes,identity
445,445,1970,2023,1,stable,No changes,identity
447,447,1970,2023,1,stable,No changes,identity
449,449,1970,2023,1,stable,No changes,identity
45,45,1970,2023,1,stable,No changes,identity
451,451,1970,2023,1,stable,No changes,identity
4511,4511,1970,2023,1,stable,No changes,identity
4513,4513,1970,2023,1,stable,No changes,identity
4515,4515,1970,2023,1,stable,No changes,identity
4517,4517,1970,2023,1,stable,No changes,identity
4519,4519,1970,2023,1,stable,No changes,identity
4521,4521,1970,2023,1,stable,No changes,identity
4523,4523,1970,2023,1,stable,No changes,identity
4525,4525,1970,2023,1,stable,No changes,identity
4527,4527,1970,2023,1,stable,No changes,identity
4529,4529,1970,2023,1,stable,No changes,identity
453,453,1970,2023,1,stable,No changes,identity
4531,4531,1970,2023,1,stable,No changes,identity
4533,4533,1970,2023,1,stable,No changes,identity
4535,4535,1970,2023,1,stable,No changes,identity
4537,4537,1970,2023,1,stable,No changes,identity
4539,4539,1970,2023,1,stable,No changes,identity
4541,4541,1970,2023,1,stable,No changes,identity
4543,4543,1970,2023,1,stable,No changes,identity
4545,4545,1970,2023,1,stable,No changes,identity
4547,4547,1970,2023,1,stable,No changes,identity
4549,4549,1970,2023,1,stable,No changes,identity
455,455,1970,2023,1,stable,No changes,identity
4551,4551,1970,2023,1,stable,No changes,identity
4553,4553,1970,2023,1,stable,No changes,identity
4555,4555,1970,2023,1,stable,No changes,identity
4557,4557,1970,2023,1,stable,No changes,identity
4559,4559,1970,2023,1,stable,No changes,identity
4561,4561,1970,2023,1,stable,No changes,identity
4563,4563,1970,2023,1,stable,No changes,identity
4565,4565,1970,2023,1,stable,No changes,identity
4567,4567,1970,2023,1,stable,No changes,identity
4569,4569,1970,2023,1,stable,No changes,identity
457,457,1970,2023,1,stable,No changes,identity
4571,4571,1970,2023,1,stable,No changes,identity
4573,4573,1970,2023,1,stable,No changes,identity
4575,4575,1970,2023,1,stable,No changes,identity
4577,4577,1970,2023,1,stable,No changes,identity
4579,4579,1970,2023,1,stable,No changes,identity
4581,4581,1970,2023,1,stable,No changes,identity
4583,4583,1970,2023,1,stable,No changes,identity
4585,4585,1970,2023,1,stable,No changes,identity
4587,4587,1970,2023,1,stable,No changes,identity
4589,4589,1970,2023,1,stable,No changes,identity
459,459,1970,2023,1,stable,No changes,identity
4591,4591,1970,2023,1,stable,No changes,identity
46101,46101,1970,2023,1,stable,No changes,identity
46103,46103,1970,2023,1,stable,No changes,identity
46105,46105,1970,2023,1,stable,No changes,identity
46107,46107,1970,2023,1,stable,No changes,identity
46109,46109,1970,2023,1,stable,No changes,identity
4611,4611,1970,2023,1,stable,No changes,identity
46111,46111,1970,2023,1,stable,No changes,identity
46113,46113,1990,2014,1,stable,Shannon County,identity
46113,46102,2015,2023,1,rename,Shannon County → Oglala Lakota County,identity
46115,46115,1970,2023,1,stable,No changes,identity
46117,46117,1970,2023,1,stable,No changes,identity
46119,46119,1970,2023,1,stable,No changes,identity
46121,46121,1970,2023,1,stable,No changes,identity
46123,46123,1970,2023,1,stable,No changes,identity
46125,46125,1970,2023,1,stable,No changes,identity
46127,46127,1970,2023,1,stable,No changes,identity
46129,46129,1970,2023,1,stable,No changes,identity
4613,4613,1970,2023,1,stable,No changes,identity
46131,46131,1970,1978,1,stable,Washabaugh County,identity
46131,46071,1979,2023,1,merger,Washabaugh County merged into Jackson County,identity
46135,46135,1970,2023,1,stable,No changes,identity
46137,46137,1970,2023,1,stable,No changes,identity
4615,4615,1970,2023,1,stable,No changes,identity
4617,4617,1970,2023,1,stable,No changes,identity
4619,4619,1970,2023,1,stable,No changes,identity
4621,4621,1970,2023,1,stable,No changes,identity
4623,4623,1970,2023,1,stable,No changes,identity
4625,4625,1970,2023,1,stable,No changes,identity
4627,4627,1970,2023,1,stable,No changes,identity
4629,4629,1970,2023,1,stable,No changes,identity
463,463,1970,2023,1,stable,No changes,identity
4631,4631,1970,2023,1,stable,No changes,identity
4633,4633,1970,2023,1,stable,No changes,identity
4635,4635,1970,2023,1,stable,No changes,identity
4637,4637,1970,2023,1,stable,No changes,identity
4639,4639,1970,2023,1,stable,No changes,identity
4641,4641,1970,2023,1,stable,No changes,identity
4643,4643,1970,2023,1,stable,No changes,identity
4645,4645,1970,2023,1,stable,No changes,identity
4647,4647,1970,2023,1,stable,No changes,identity
4649,4649,1970,2023,1,stable,No changes,identity
465,465,1970,2023,1,stable,No changes,identity
4651,4651,1970,2023,1,stable,No changes,identity
4653,4653,1970,2023,1,stable,No changes,identity
4655,4655,1970,2023,1,stable,No changes,identity
4657,4657,1970,2023,1,stable,No changes,identity
4659,4659,1970,2023,1,stable,No changes,identity
4661,4661,1970,2023,1,stable,No changes,identity
4663,4663,1970,2023,1,stable,No changes,identity
4665,4665,1970,2023,1,stable,No changes,identity
4667,4667,1970,2023,1,stable,No changes,identity
4669,4669,1970,2023,1,stable,No changes,identity
467,467,1970,2023,1,stable,No changes,identity
4671,4671,1970,2023,1,stable,No changes,identity
4673,4673,1970,2023,1,stable,No changes,identity
4675,4675,1970,2023,1,stable,No changes,identity
4677,4677,1970,2023,1,stable,No changes,identity
4679,4679,1970,2023,1,stable,No changes,identity
4681,4681,1970,2023,1,stable,No changes,identity
4683,4683,1970,2023,1,stable,No changes,identity
4685,4685,1970,2023,1,stable,No changes,identity
4687,4687,1970,2023,1,stable,No changes,identity
4689,4689,1970,2023,1,stable,No changes,identity
469,469,1970,2023,1,stable,No changes,identity
4691,4691,1970,2023,1,stable,No changes,identity
4693,4693,1970,2023,1,stable,No changes,identity
4695,4695,1970,2023,1,stable,No changes,identity
4697,4697,1970,2023,1,stable,No changes,identity
4699,4699,1970,2023,1,stable,No changes,identity
47,47,1970,2023,1,stable,No changes,identity
47041,47041,1970,2023,1,name_correction,"De Kalb County -> DeKalb County, TN",identity
471,471,1970,2023,1,stable,No changes,identity
47101,47101,1970,2023,1,stable,No changes,identity
47103,47103,1970,2023,1,stable,No changes,identity
47105,47105,1970,2023,1,stable,No changes,identity
47107,47107,1970,2023,1,stable,No changes,identity
47109,47109,1970,2023,1,stable,No changes,identity
4711,4711,1970,2023,1,stable,No changes,identity
47111,47111,1970,2023,1,stable,No changes,identity
47113,47113,1970,2023,1,stable,No changes,identity
47115,47115,1970,2023,1,stable,No changes,identity
47117,47117,1970,2023,1,stable,No changes,identity
47119,47119,1970,2023,1,stable,No changes,identity
47121,47121,1970,2023,1,stable,No changes,identity
47123,47123,1970,2023,1,stable,No changes,identity
47125,47125,1970,2023,1,stable,No changes,identity
47127,47127,1970,2023,1,stable,No changes,identity
47129,47129,1970,2023,1,stable,No changes,identity
4713,4713,1970,2023,1,stable,No changes,identity
